ID,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
social_2142340_amusement_SomethingAboutMary,0.147968,0.072404,1.021774,0.04279,2.001113,0.41211,0.084422,0.698052,0.678358,0.769231,0.123286,0.592781,0,0.105693,0.105519,0,0.276636,0.298273,0,0
social_2142340_amusement_SomethingAboutMary(2),0.11884,0.067418,1.025267,0.029714,2.606684,1.314027,0.056176,1.25263,1.446101,1.846983,0.109268,0.379543,0,0.075444,0.061374,0,0.359556,0.246908,0,0
social_2142340_fear_BlairWitchProject,0.210889,0.088837,0.481053,0.033035,1.538221,0.155808,0.06063,0.999586,0.427684,0.811636,0.190322,0.505513,0,0.072389,0.046246,0,0.239201,0.280108,0,0
social_2142340_fear_CopyCat,0.152708,0.057152,0.630126,0.043304,1.078332,0.525316,0.056982,0.013208,0.013164,0.250357,0.133865,0.452152,0,0.0853,0.059382,0,0.222183,0.311677,0,0
social_2142340_fear_Misery,0.198709,0.082283,1.325852,0.04817,1.371448,0.227914,0.130276,0.195844,0.106825,0.51489,0.155633,0.641818,0,0.095026,0.094474,0,0.377353,1.027892,0,0
social_2142340_fear_TheShining,0.115813,0.072763,0.242075,0.029775,1.05862,0.454006,0.05596,0.042002,0.026601,0.374209,0.122107,0.520175,0,0.088891,0.052142,0,0.192403,0.288401,0,0
social_2142340_neutral_Blue(1),0.118059,0.054266,0.014289,0.038962,1.267991,0.061332,0.045982,0.119661,0.073905,0.13991,0.125305,0.558081,0,0.097788,0.094605,0,0.272754,0.501309,0,0
social_2142340_neutral_Blue(2),0.095336,0.045949,0.715939,0.029763,1.460721,0.050563,0.042796,0.122846,0.087559,0.266621,0.13836,0.411047,0,0.090099,0.070099,0,0.228824,0.220257,0,0
social_2142340_neutral_Blue(3),0.125617,0.060088,0.837456,0.037003,1.800831,0.534798,0.030214,0.690529,0.198829,1.013854,0.137166,0.340768,0,0.072506,0.037582,0,0.173942,0.258577,0,0
social_2142340_neutral_TheLover,0.09179,0.048153,0.289032,0.028234,1.395911,0.4055,0.05446,0.36454,0.311153,0.899734,0.094105,0.413895,0,0.078137,0.048677,0,0.189339,0.222113,0,0
social_2158864_amusement_AFishCalledWanda,0.100738,0.065139,0.628655,0.040296,0.005416,0,0.045402,0.748072,0.689845,0.63756,0.124946,0.230277,0,0.059516,0.06811,0,0.441608,0.289798,0,0
social_2158864_amusement_Benny&Joon,0.247863,0.065384,0.499336,0.035931,0.02251,0.000104,0.035735,0.503073,0.348944,0.375767,0.118454,0.262836,0,0.065593,0.057679,0,0.364701,0.537313,0,0
social_2158864_amusement_SomethingAboutMary,0.077195,0.0542,1.701872,0.04587,0.100683,0.000447,0.030565,0.909764,0.822033,1.591744,0.082812,0.332216,0,0.054304,0.085102,0,0.520484,0.285538,0.000241,0
social_2158864_amusement_SomethingAboutMary(2),0.108362,0.066702,1.041716,0.044904,0.387706,0.025151,0.036046,0.728417,0.304284,0.715463,0.128661,0.564922,0,0.108491,0.122271,0,0.532197,0.322422,0,0
social_2158864_fear_BlairWitchProject,0.163864,0.054809,1.855326,0.042369,0.190432,0.044331,0.032772,1.03086,0.887071,0.97976,0.207013,0.629733,0,0.10871,0.080195,0,0.327428,0.498715,0.006498,0
social_2158864_fear_CopyCat,0.084398,0.068961,0.312012,0.05574,0.015467,0,0.041314,0.581973,0.162904,0.653987,0.110524,0.355285,0,0.107096,0.129763,0,0.425977,0.42819,0.00248,0
social_2158864_fear_Misery,0.11068,0.100726,1.893576,0.055719,0.086429,0.013849,0.068153,0.761396,0.461965,1.050762,0.121291,0.419751,0,0.131137,0.156197,0,0.377355,0.306142,0,0
social_2158864_fear_TheShining,0.082086,0.046093,1.109702,0.050077,0.006758,0.001113,0.049665,0.854046,0.23969,1.146298,0.203542,0.483126,0,0.080932,0.078605,0,0.313252,0.281202,0,0
social_2158864_neutral_Blue(1),0.250323,0.057198,0.538987,0.064375,0.027004,0.042694,0.117435,0.429914,0.474526,0.328233,0.207586,0.547392,0,0.095582,0.195431,0,0.791746,0.56375,0.021552,0
social_2158864_neutral_Blue(2),0.085105,0.037548,0.842498,0.037603,0.000109,0,0.024558,1.436244,0.08763,1.116308,0.157566,0.378797,0,0.111486,0.198396,0,0.348013,0.318432,0,0
social_2158864_neutral_Blue(3),0.072713,0.045598,1.084136,0.043338,0.003883,0,0.031449,1.576104,0.125186,1.133351,0.073936,0.154322,0,0.037434,0.06121,0,0.124641,0.205253,0,0
social_2158864_neutral_TheLover,0.099622,0.041017,1.551541,0.051395,0.000775,0.002645,0.127829,0.633857,0.103479,0.633217,0.123382,0.43031,0,0.123043,0.172984,0,0.381192,0.463963,0,0
social_2175680_amusement_AFishCalledWanda,0.173879,0.067004,0.059183,0.046284,0.441411,0.523372,0.07227,0.384168,0.868335,0.557629,0.288641,0.870622,0,0.139183,0.204567,0,1.003434,0.380883,0.016336,0
social_2175680_amusement_Benny&Joon,0.231471,0.114168,0.013878,0.041926,0.424436,0.452363,0.054143,0.498046,0.969741,0.608201,0.279729,0.632229,0,0.120187,0.162977,0,1.045714,0.454015,0.010599,0
social_2175680_amusement_SomethingAboutMary,0.464976,0.285432,0.058567,0.096722,0.291951,0.315865,0.083101,0.391967,0.783879,0.465658,0.233725,0.711014,0,0.141617,0.19129,0,1.205236,0.607964,0.011748,0
social_2175680_amusement_SomethingAboutMary(2),0.241792,0.124298,0.152807,0.061552,0.166465,0.306267,0.06933,0.216289,0.267337,0.210276,0.150979,0.408415,0,0.144298,0.153672,0,0.791015,0.458164,0.035015,0
social_2175680_fear_BlairWitchProject,0.102549,0.078786,0.088784,0.047994,0.000006,0.005025,0.067784,0.101885,0.0053,0.008074,0.12182,0.245938,0,0.087221,0.113376,0,0.365261,0.273172,0.005843,0
social_2175680_fear_CopyCat,0.132539,0.078648,0.00546,0.048394,0.015767,0.029639,0.043097,0.308533,0.151745,0.061729,0.11016,0.213568,0,0.093859,0.055337,0,0.224303,0.251358,0.004543,0
social_2175680_fear_Misery,0.126215,0.069869,0.077456,0.062789,0.044138,0.061246,0.095083,0.125887,0.096348,0.060134,0.137645,0.287725,0,0.124359,0.153023,0,0.388971,0.348251,0.015464,0
social_2175680_fear_TheShining,0.17033,0.070701,0.183505,0.048086,0.022334,0.077178,0.070009,0.141529,0.033923,0.119765,0.144765,0.393734,0,0.103504,0.132079,0,0.501262,0.270594,0.009975,0
social_2175680_neutral_Blue(1),0.101153,0.04,0.047515,0.034891,0,0.006938,0.059463,0.056859,0.008231,0,0.134354,0.173499,0,0.069483,0.051889,0,0.229205,0.191372,0.031809,0
social_2175680_neutral_Blue(2),0.068,0.040035,0.000123,0.051559,0,0.000079,0.046996,0.033744,0.006581,0,0.076934,0.171797,0,0.044211,0.050185,0,0.196661,0.169841,0,0
social_2175680_neutral_Blue(3),0.084892,0.045865,0.008966,0.045132,0.000757,0.010252,0.050168,0.070156,0.001394,0,0.08732,0.161262,0,0.052428,0.119688,0,0.22113,0.26232,0,0
social_2175680_neutral_TheLover,0.156097,0.105611,0.006675,0.041826,0.020829,0.083953,0.060142,0.065486,0.106097,0.084313,0.140293,0.31325,0,0.082454,0.212236,0,0.284422,0.369648,0.022613,0
social_2190176_amusement_AFishCalledWanda,0.149088,0.107427,1.531657,0.064337,0.647681,0.142999,0.066393,0.971999,1.265055,1.987818,0.188331,0.364219,0,0.153071,0.138635,0,0.316154,0.491691,0,0
social_2190176_amusement_Benny&Joon,0.262379,0.160585,1.632445,0.047555,0.282455,0.116374,0.041829,0.916429,0.930393,1.241037,0.112803,0.318199,0,0.099907,0.083123,0,0.297311,0.334642,0,0
social_2190176_amusement_SomethingAboutMary,0.438842,0.264501,1.429113,0.071461,0.032801,0.012363,0.020948,0.704533,0.488275,1.483774,0.130274,0.370438,0,0.112056,0.020317,0,0.21897,0.186026,0,0
social_2190176_amusement_SomethingAboutMary(2),0.144809,0.117564,2.34399,0.061656,0.069739,0.071373,0.041079,1.231476,0.7099,1.60876,0.111107,0.331579,0,0.095552,0.095644,0,0.329958,0.344695,0,0
social_2190176_fear_BlairWitchProject,0.228363,0.082896,1.460543,0.067984,0.000085,0.005437,0.046955,0.260428,0.003725,0.158504,0.083764,0.240128,0,0.062301,0.069852,0,0.217979,0.242266,0,0
social_2190176_fear_CopyCat,0.153448,0.099182,2.079842,0.084935,0.000202,0.009784,0.029287,0.503857,0.150099,0.940086,0.098472,0.227077,0,0.061418,0.070097,0,0.260218,0.252147,0,0
social_2190176_fear_Misery,0.137298,0.069424,1.632581,0.08526,0.047553,0.030679,0.031685,0.682806,0.206421,0.431949,0.091874,0.378154,0,0.109061,0.071504,0,0.18508,0.302023,0,0
social_2190176_fear_TheShining,0.233617,0.144658,1.602191,0.042207,0.17652,0.078818,0.049861,0.619679,0.673807,1.336089,0.116654,0.371344,0,0.08672,0.053709,0,0.356029,0.423627,0,0
social_2190176_neutral_Blue(1),0.230968,0.125573,1.039783,0.06583,0.223636,0.13081,0.14417,0.585573,0.570889,0.824684,0.29585,0.40753,0,0.203874,0.215791,0,0.502036,0.36002,0,0
social_2190176_neutral_Blue(2),0.308749,0.159842,0.971472,0.055016,0.000873,0.012871,0.043438,0.605394,0.111535,0.641556,0.13123,0.327245,0,0.105815,0.063481,0,0.251609,0.324795,0,0
social_2190176_neutral_Blue(3),0.144687,0.080672,1.330565,0.068412,0,0.000092,0.027679,0.353313,0.005756,0.130183,0.081695,0.19087,0,0.055725,0.032122,0,0.154519,0.183649,0,0
social_2190176_neutral_TheLover,0.153317,0.099722,1.5193,0.065235,0,0,0.041314,0.235139,0.213471,1.301985,0.083969,0.286155,0,0.101601,0.107958,0,0.249952,0.236903,0,0
social_2200069_amusement_AFishCalledWanda,0.117732,0.082003,0.005184,0.048597,0.005205,0.213213,0.05535,0.001107,0.098818,0.576026,0.17919,0.181479,0,0.088463,0.059855,0,0.145064,0.189386,0,0
social_2200069_amusement_Benny&Joon,0.077338,0.109897,0.004123,0.049571,0.000382,0.015911,0.047811,0,0.127363,0.294478,0.097428,0.175075,0,0.048221,0.047124,0,0.118004,0.183324,0,0
social_2200069_amusement_SomethingAboutMary,0.124264,0.082414,0.000326,0.060901,0.024029,0.0028,0.058666,0.014216,0.41568,0.707242,0.188387,0.262426,0,0.120193,0.053978,0,0.237067,0.206227,0,0
social_2200069_amusement_SomethingAboutMary(2),0.110719,0.074985,0.000034,0.059441,0.051192,0.01558,0.068207,0.022403,0.372613,0.724436,0.188582,0.295018,0,0.122912,0.057225,0,0.162112,0.196252,0,0
social_2200069_fear_BlairWitchProject,0.09087,0.054637,0.000248,0.049355,0.000845,0.023936,0.040106,0.00165,0.017025,0.344732,0.080045,0.260439,0,0.044854,0.043242,0,0.127446,0.217902,0,0
social_2200069_fear_CopyCat,0.102523,0.058172,0.001947,0.061314,0.021834,0.08373,0.061978,0.01981,0.162313,0.654947,0.085348,0.153506,0,0.056642,0.043378,0,0.146608,0.154862,0,0
social_2200069_fear_Misery,0.125984,0.073976,0.004604,0.076284,0.009215,0.555852,0.064223,0.040681,0.203048,0.866294,0.091774,0.214259,0,0.142947,0.060513,0,0.243502,0.383077,0,0
social_2200069_fear_TheShining,0.138327,0.064284,0.002228,0.062337,0.017515,0.072081,0.082441,0.01423,0.165619,0.966601,0.089599,0.216065,0,0.090222,0.056321,0,0.168256,0.190037,0,0
social_2200069_neutral_Blue(1),0.078746,0.138834,0.005477,0.070141,0.003004,0.027933,0.048074,0.000053,0.039011,0.094611,0.118534,0.25371,0,0.058551,0.087809,0,0.174152,0.2447,0,0
social_2200069_neutral_Blue(2),0.080499,0.065579,0.005579,0.111684,0.010365,0.029492,0.049501,0.008431,0.112219,0.407496,0.260392,0.466176,0,0.068538,0.089733,0,0.145829,0.19885,0.003565,0
social_2200069_neutral_Blue(3),0.078478,0.071723,0.003635,0.047233,0,0.015119,0.037333,0,0.019799,0.35366,0.137774,0.188465,0,0.046,0.076931,0,0.152252,0.205283,0,0
social_2200069_neutral_TheLover,0.061304,0.039751,0.009358,0.050384,0,0.005168,0.029444,0,0.105887,0.149425,0.067066,0.143241,0,0.045331,0.040566,0,0.137229,0.159693,0,0
social_2210165_amusement_AFishCalledWanda,0.323644,0.128807,0.323298,0.035659,0.447562,0.442895,0.056342,0.01785,0.647569,0.478814,0.14379,0.58293,0,0.112764,0.065284,0,0.704442,0.3381,0,0
social_2210165_amusement_Benny&Joon,0.103072,0.063398,0.520034,0.058913,0.650626,0.731174,0.048268,0.0602,0.884836,0.515954,0.107639,0.553993,0,0.091685,0.07436,0,1.005944,0.427939,0,0
social_2210165_amusement_SomethingAboutMary,0.113724,0.098795,0.230794,0.055278,0.695608,0.644247,0.06769,0.17605,0.781442,0.5651,0.125307,0.958313,0,0.222966,0.088365,0,1.474026,0.603553,0,0
social_2210165_amusement_SomethingAboutMary(2),0.239405,0.243734,0.24251,0.073032,0.505508,0.436173,0.085227,0.136202,0.501404,0.499363,0.113335,0.87062,0,0.141437,0.102998,0,0.993972,0.418285,0.001123,0
social_2210165_fear_BlairWitchProject,0.101814,0.05632,0.805008,0.030905,0.490693,0.60221,0.039846,0.08016,0.485703,0.35407,0.163332,0.419606,0,0.115547,0.119599,0,0.763525,0.730732,0.002165,0
social_2210165_fear_CopyCat,0.117103,0.046181,0.223534,0.027818,0.073581,0.119834,0.068499,0.005552,0.072168,0.038305,0.126001,0.253672,0,0.050969,0.067311,0,0.480274,0.232501,0,0
social_2210165_fear_Misery,0.136821,0.066718,0.415084,0.035871,0.170088,0.332896,0.075727,0.038219,0.155447,0.142359,0.142297,0.350136,0,0.059189,0.10936,0,0.518835,0.365786,0,0
social_2210165_fear_TheShining,0.119598,0.05578,0.742124,0.044181,0.331945,0.506643,0.0773,0.038729,0.237966,0.155209,0.160057,0.585521,0,0.091047,0.099555,0,0.943097,0.482357,0.000154,0
social_2210165_neutral_Blue(1),0.154308,0.035215,0.408367,0.023469,0.205034,0.347868,0.014422,0.00424,0.331202,0.214671,0.145578,0.354649,0,0.034082,0.069116,0,0.270023,0.256054,0,0
social_2210165_neutral_Blue(2),0.164199,0.125525,0.175053,0.040427,0.111157,0.149884,0.06258,0.022367,0.220658,0.311085,0.170819,0.359751,0,0.080979,0.074235,0,0.493817,0.345747,0,0
social_2210165_neutral_Blue(3),0.065657,0.029665,0.161716,0.031716,0.015054,0.05055,0.050523,0,0.014826,0.031166,0.056823,0.167681,0,0.039357,0.073338,0,0.199276,0.255536,0,0
social_2210165_neutral_TheLover,0.208738,0.12823,0.328992,0.04141,0.001582,0.0765,0.029459,0,0,0.001328,0.061689,0.244598,0,0.041385,0.047918,0,0.224975,0.172984,0,0
social_2215707_amusement_AFishCalledWanda,0.291253,0.166995,0.004984,0.094033,0.376894,0.000326,0.057841,0.254454,0.66483,0.403612,0.158705,0.377332,0,0.082303,0.11113,0,0.358898,0.441151,0,0
social_2215707_amusement_Benny&Joon,0.205776,0.147061,0.001966,0.057748,0.373776,0.000613,0.075412,0.198734,0.854955,0.421919,0.109064,0.46028,0,0.100992,0.105655,0,0.336706,0.362883,0,0
social_2215707_amusement_SomethingAboutMary,0.148249,0.134464,0.012046,0.074943,0.251714,0.000814,0.069056,0.178505,0.564432,0.40455,0.129819,0.408924,0,0.08591,0.103729,0,0.315322,0.510642,0,0
social_2215707_amusement_SomethingAboutMary(2),0.140174,0.090431,0.006246,0.055838,0.632657,0.004,0.089525,0.394246,1.059884,0.438246,0.135763,0.491172,0,0.094365,0.120483,0,0.424107,0.334585,0,0
social_2215707_fear_BlairWitchProject,0.189922,0.10697,0.264322,0.071322,0.169044,0.00024,0.055246,0.164707,0.141981,0.136944,0.176584,0.425873,0,0.113615,0.154,0,0.308423,0.506894,0,0
social_2215707_fear_CopyCat,0.219148,0.155934,0.021399,0.063886,0.025786,0.000235,0.066613,0.018773,0.141525,0.149934,0.110244,0.42715,0,0.100901,0.157429,0,0.302662,0.328949,0,0
social_2215707_fear_Misery,0.278415,0.118592,0.051789,0.063468,0.167662,0.000323,0.078235,0.068876,0.246156,0.181169,0.187598,0.487769,0,0.10509,0.165387,0,0.490827,0.410592,0.006767,0
social_2215707_fear_TheShining,0.188008,0.120467,0.095364,0.066251,0.224133,0.00006,0.05732,0.120885,0.126893,0.136124,0.170427,0.421121,0,0.090266,0.137769,0,0.351053,0.395416,0,0
social_2215707_neutral_Blue(1),0.249022,0.168248,0.030265,0.051629,0.064155,0.0022,0.046701,0.011731,0.025967,0.000407,0.116945,0.364053,0,0.120367,0.140143,0,0.309043,0.276823,0,0
social_2215707_neutral_Blue(2),0.140204,0.096426,0.011806,0.056898,0.014324,0,0.074009,0.003296,0.198065,0.026963,0.11863,0.471565,0,0.087074,0.19775,0,0.239556,0.338472,0,0
social_2215707_neutral_Blue(3),0.281059,0.194371,0.002267,0.058431,0.015492,0.000448,0.046065,0.035093,0.145479,0.103076,0.110922,0.497248,0,0.111606,0.145392,0,0.258593,0.370722,0,0
social_2215707_neutral_TheLover,0.277916,0.076988,0.004949,0.072681,0.031019,0.001157,0.042617,0.085023,0.169917,0.034977,0.098347,0.449357,0,0.088154,0.175914,0,0.361001,0.344141,0,0
social_2260809_amusement_AFishCalledWanda,0.116382,0.060692,0.372816,0.031604,0.102569,0.596948,0.064732,0.286572,0.225747,0.90959,0.068461,0.222121,0,0.058012,0.060239,0,0.342182,0.287374,0,0
social_2260809_amusement_Benny&Joon,0.10224,0.059251,0.579718,0.031825,0.92131,1.171387,0.039446,0.739815,1.26317,1.658927,0.104227,0.448515,0,0.090373,0.049572,0,0.58623,0.440515,0,0
social_2260809_amusement_SomethingAboutMary,0.119875,0.041839,1.168068,0.052667,1.127962,1.005342,0.034658,0.935748,1.278386,1.961359,0.095937,0.462804,0,0.083928,0.049633,0,0.617325,0.390358,0,0
social_2260809_amusement_SomethingAboutMary(2),0.255634,0.170055,0.927458,0.057297,0.42443,0.790893,0.085131,0.469899,0.490875,1.099404,0.12186,0.433678,0,0.107705,0.042987,0,0.575149,0.36798,0.007329,0
social_2260809_fear_BlairWitchProject,0.080907,0.078824,0.630438,0.028271,0.052461,0.24407,0.084304,0.046197,0.074944,0.606309,0.080696,0.48229,0,0.053361,0.063247,0,0.454939,0.361141,0,0
social_2260809_fear_CopyCat,0.006567,0.015829,0.645062,0.091198,0.020833,0.207721,0.077582,0.006837,0.024186,0.711008,0.013996,0.1026,0,0.294237,0.00775,0,0.163944,0.040891,0,0
social_2260809_fear_Misery,0.118899,0.064301,0.563875,0.061204,0.14922,0.217853,0.093742,0.207192,0.22125,0.973382,0.12095,0.441643,0,0.157357,0.03975,0,0.444786,0.459158,0.002753,0
social_2260809_fear_TheShining,0.136539,0.095513,0.966513,0.046216,0.781599,0.707074,0.064019,0.639745,0.8784,1.503901,0.145125,0.544429,0,0.105812,0.077829,0,0.635595,0.54661,0.000372,0
social_2260809_neutral_Blue(1),0.098738,0.065584,0.58486,0.030257,0.328621,0.781893,0.075234,0.32472,0.580794,1.243084,0.077243,0.257921,0,0.068435,0.105537,0,0.510421,0.227079,0,0
social_2260809_neutral_Blue(2),0.141865,0.04064,0.913764,0.035662,0.749062,1.052693,0.062616,0.669029,0.89947,1.800397,0.128753,0.72819,0,0.064371,0.064294,0,0.660872,0.603631,0,0
social_2260809_neutral_Blue(3),0.240224,0.158077,0.384098,0.023264,0.015112,0.161207,0.067377,0.049419,0.06544,0.675574,0.09228,0.328539,0,0.07687,0.034098,0,0.301475,0.155514,0,0
social_2260809_neutral_TheLover,0.3651,0.189257,0.198171,0.114114,0.061929,0.112757,0.1398,0.0466,0.082929,0.944186,0.139414,0.281571,0,0.246429,0.008543,0,0.451729,0.269671,0,0
social_2275859_amusement_AFishCalledWanda,0.098614,0.061119,0.157106,0.034091,0.171775,1.452603,0.063498,0.050903,0.251017,0.566031,0.097876,0.259501,0,0.053404,0.076392,0,0.229164,0.367719,0.009423,0
social_2275859_amusement_Benny&Joon,0.088981,0.036667,0.007761,0.033054,0.193058,1.235032,0.039891,0.029687,0.5312,0.763039,0.059679,0.255111,0,0.089849,0.068807,0,0.398958,0.189747,0,0
social_2275859_amusement_SomethingAboutMary,0.163353,0.064992,0.046206,0.039646,0.148023,0.814429,0.104874,0.056033,0.200763,0.186399,0.075158,0.214886,0,0.083166,0.066291,0,0.147748,0.21256,0,0
social_2275859_amusement_SomethingAboutMary(2),0.103138,0.06622,0.012898,0.043606,0.171895,1.035975,0.050573,0.001028,0.423782,0.697815,0.08968,0.246149,0,0.07295,0.076601,0,0.146452,0.165904,0,0
social_2275859_fear_BlairWitchProject,0.075277,0.049051,1.017097,0.036166,0.465114,2.39294,0.052062,0.18697,0.549952,0.595537,0.079971,0.201483,0,0.077205,0.054184,0,0.13904,0.178354,0,0
social_2275859_fear_CopyCat,0.242816,0.105313,0.078313,0.06249,0.134162,0.597473,0.061545,0.042445,0.11105,0.277259,0.118403,0.27192,0,0.082508,0.104634,0,0.228309,0.428391,0,0
social_2275859_fear_Misery,0.10982,0.047269,0.087817,0.036508,0.16761,0.929149,0.114069,0.032046,0.340925,0.548022,0.059294,0.206254,0,0.05458,0.0626,0,0.146755,0.186916,0,0
social_2275859_fear_TheShining,0.09185,0.067225,0.177872,0.036029,0.113755,1.304689,0.040286,0.011817,0.096937,0.096175,0.078132,0.181885,0,0.058813,0.059646,0,0.140323,0.159983,0,0
social_2275859_neutral_Blue(1),0.060355,0.033972,0,0.04279,0.125366,0.64617,0.048605,0,0.410024,0.315035,0.056785,0.182979,0,0.029291,0.025957,0,0.096998,0.11104,0,0
social_2275859_neutral_Blue(2),0.044599,0.043167,0.002076,0.044534,0,0.400499,0.025112,0,0.003982,0.106557,0.041498,0.197989,0,0.071432,0.091025,0,0.103771,0.242562,0,0
social_2275859_neutral_Blue(3),0.100325,0.046986,0.043048,0.03387,0.010616,0.669486,0.034058,0,0.067654,0.547791,0.066318,0.189298,0,0.078288,0.131353,0,0.288442,0.21875,0.017123,0
social_2275859_neutral_TheLover,0.080392,0.045415,0.000064,0.02309,0.000082,0.411851,0.026983,0,0.0035,0.01577,0.046937,0.19825,0,0.053546,0.046454,0,0.145324,0.153801,0,0
social_2290872_amusement_AFishCalledWanda,0.252689,0.192969,0.09163,0.065824,0.000858,0.065761,0.104775,0.037443,0.084806,0.514526,0.079782,0.300606,0,0.053858,0.048194,0,0.179021,0.140827,0,0
social_2290872_amusement_Benny&Joon,0.416073,0.245346,0.042981,0.074969,0.046497,0.146441,0.076456,0.125705,0.228457,0.634335,0.062359,0.280801,0,0.103769,0.072826,0,0.281382,0.188194,0,0
social_2290872_amusement_SomethingAboutMary,0.481451,0.174179,0.000048,0.098258,0.131301,0.008921,0.123146,0.55356,0.454992,1.240527,0.080998,0.297475,0,0.098505,0.0866,0,0.251351,0.169554,0,0
social_2290872_amusement_SomethingAboutMary(2),0.208423,0.077283,0.000877,0.055306,0.074464,0.005366,0.092292,0.426666,0.272778,1.356729,0.056666,0.259611,0,0.127779,0.062558,0,0.124365,0.121903,0,0
social_2290872_fear_BlairWitchProject,0.248693,0.051396,0.662898,0.056691,0.009678,0.331124,0.084699,0.249759,0.012729,0.400648,0.08641,0.206843,0,0.083183,0.09391,0,0.176256,0.233062,0,0
social_2290872_fear_CopyCat,0.313486,0.152251,0.022532,0.119225,0,0.000854,0.034158,0.002686,0,0.522056,0.050424,0.179508,0,0.035769,0.032048,0,0.113402,0.109489,0,0
social_2290872_fear_Misery,0.337307,0.197094,0.285793,0.099749,0,0.103036,0.034298,0.017764,0.000092,0.200921,0.055405,0.292585,0,0.061,0.087325,0,0.189802,0.172928,0,0
social_2290872_fear_TheShining,0.274479,0.093788,0.742669,0.044554,0.000405,0.144775,0.062201,0.074154,0.004605,0.325067,0.092437,0.25579,0,0.080924,0.064344,0,0.224915,0.19774,0.001385,0
social_2290872_neutral_Blue(1),0.172651,0.048855,0.004799,0.030723,0,0,0.015803,0,0,0.590763,0.046867,0.112008,0,0.022129,0.016205,0,0.096024,0.086044,0,0
social_2290872_neutral_Blue(2),0.144485,0.069821,0.01897,0.033303,0,0.008236,0.028594,0,0.000591,0.299526,0.050045,0.131137,0,0.048147,0.037986,0,0.094467,0.12034,0,0
social_2290872_neutral_Blue(3),0.079362,0.035645,0.000037,0.051014,0,0,0.027459,0,0,0.566308,0.05975,0.151151,0,0.03637,0.041502,0,0.133605,0.103016,0,0
social_2290872_neutral_TheLover,0.117281,0.04064,0.000875,0.040699,0,0,0.026582,0.000126,0.000379,0.375084,0.047113,0.150581,0,0.036246,0.054158,0,0.104369,0.092963,0,0
social_2292041_neutral_Blue(2),0.150763,0.095398,1.0044,0.072211,0.001672,0.037026,0.087093,0.006375,0.277149,0.062615,0.113345,0.412525,0,0.152054,0.144321,0,0.671852,0.715556,0.03367,0
social_2292041_amusement_AFishCalledWanda,0.093027,0.040153,1.179573,0.035214,0.043912,0.208237,0.053134,0.073718,0.173847,0.196065,0.107561,0.331263,0,0.138378,0.079027,0,0.578469,0.414855,0.007252,0
social_2292041_amusement_Benny&Joon,0.068372,0.047215,1.191897,0.043033,0.000035,0.001656,0.03441,0.000045,0.032827,0.01297,0.078194,0.195671,0,0.043983,0.07007,0,0.155961,0.237428,0.008735,0
social_2292041_amusement_SomethingAboutMary,0.060524,0.073273,1.423614,0.036348,0.02867,0.036483,0.046602,0.043283,0.149591,0.183843,0.149201,0.416696,0,0.107078,0.084888,0,0.630252,0.32954,0.004578,0
social_2292041_amusement_SomethingAboutMary(2),0.102954,0.054551,1.346858,0.034495,0.080727,0.030462,0.055505,0.089097,0.290918,0.291889,0.161439,0.455269,0,0.088273,0.111721,0,0.503842,0.458008,0.007355,0
social_2292041_fear_BlairWitchProject,0.070947,0.043292,1.261123,0.039579,0.010149,0.004917,0.039216,0.00963,0.130224,0.228101,0.137858,0.338257,0,0.105754,0.100197,0,0.275357,0.282606,0.012984,0
social_2292041_fear_CopyCat,0.048168,0.040753,1.053898,0.024253,0.000009,0.000147,0.041495,0.000136,0.005704,0.002634,0.061933,0.298653,0,0.037643,0.039388,0,0.143811,0.128009,0.000577,0
social_2292041_fear_Misery,0.072244,0.047798,1.195489,0.11778,0.049348,0.023475,0.052621,0.078122,0.316919,0.09179,0.132428,0.393385,0,0.139605,0.108208,0,0.652574,0.717139,0.003536,0
social_2292041_fear_TheShining,0.063707,0.051313,0.995178,0.030051,0.039529,0.020315,0.058335,0.037395,0.228592,0.21251,0.109473,0.485496,0,0.086385,0.085543,0,0.830861,0.655425,0.004941,0
social_2292041_neutral_Blue(1),0.069692,0.034286,0.881165,0.159934,0.074703,0.07956,0.057429,0.011956,0.52167,0.256286,0.180022,0.307736,0,0.239341,0.17233,0,0.406769,0.492198,0.021978,0
social_2292041_neutral_Blue(3),0.046994,0.039082,0.817748,0.036616,0.000076,0.020579,0.05961,0,0.047824,0.018138,0.117384,0.476843,0,0.070302,0.245296,0,0.394994,0.384679,0,0
social_2292041_neutral_TheLover,0.075809,0.030608,1.59756,0.027587,0,0,0.028177,0.00034,0.048231,0.229035,0.080715,0.274781,0,0.084674,0.092708,0,0.323128,0.474459,0.015192,0
social_2346069_amusement_AFishCalledWanda,0.439667,0.257767,0.701923,0.143669,0.186568,0.900425,0.087499,0.092394,0.438414,0.933255,0.123014,0.504117,0,0.162784,0.113573,0,0.579211,0.423374,0.021448,0
social_2346069_amusement_Benny&Joon,0.121484,0.073131,0.678427,0.068247,0.490994,0.570642,0.09648,0.156683,0.786491,1.745829,0.097474,0.326351,0,0.078717,0.085729,0,0.464219,0.262759,0,0
